,index,Male,Black_Hair
96261,103569.jpg,1,0
96262,156308.jpg,0,0
96263,037271.jpg,0,0
96264,033640.jpg,0,0
96265,202426.jpg,0,0
96266,089486.jpg,0,0
96267,076447.jpg,0,0
96268,003814.jpg,0,0
96269,196559.jpg,1,0
96270,169760.jpg,0,0
96271,005702.jpg,1,0
96272,118028.jpg,0,0
96273,187888.jpg,0,0
96274,063681.jpg,0,0
96275,175192.jpg,0,0
96276,078748.jpg,0,0
96277,156994.jpg,0,0
96278,080719.jpg,0,1
96279,084796.jpg,1,1
96280,010379.jpg,0,0
96281,011775.jpg,0,0
96282,007663.jpg,0,0
96283,121415.jpg,0,0
96284,102043.jpg,0,0
96285,080919.jpg,0,0
96286,073505.jpg,0,1
96287,140079.jpg,0,0
96288,078926.jpg,1,1
96289,163809.jpg,0,0
96290,110092.jpg,0,0
96291,058316.jpg,0,0
96292,024828.jpg,1,1
96293,022372.jpg,1,0
96294,149303.jpg,0,0
96295,093938.jpg,0,0
96296,079601.jpg,1,1
96297,019297.jpg,0,0
96298,089582.jpg,0,1
96299,132647.jpg,0,1
96300,189313.jpg,0,0
96301,029882.jpg,0,0
96302,128328.jpg,0,1
96303,090201.jpg,0,0
96304,187354.jpg,0,1
96305,057216.jpg,0,0
96306,078751.jpg,0,0
96307,033160.jpg,0,0
96308,027860.jpg,0,1
96309,174285.jpg,1,0
96310,183343.jpg,1,1
96311,190052.jpg,0,0
96312,063467.jpg,0,1
96313,114807.jpg,0,0
96314,072015.jpg,0,0
96315,155610.jpg,0,0
96316,131800.jpg,0,0
96317,035850.jpg,0,0
96318,042872.jpg,0,0
96319,078135.jpg,0,0
96320,189129.jpg,0,0
96321,064534.jpg,0,0
96322,056196.jpg,1,1
96323,013185.jpg,1,0
96324,105731.jpg,1,1
96325,037775.jpg,0,0
96326,001982.jpg,1,0
96327,109243.jpg,0,0
96328,002059.jpg,0,0
96329,023961.jpg,0,0
96330,154238.jpg,0,0
96331,122727.jpg,0,0
96332,003018.jpg,0,0
96333,037389.jpg,0,0
96334,062239.jpg,0,1
96335,199999.jpg,0,0
96336,028346.jpg,0,0
96337,195183.jpg,0,0
96338,191894.jpg,0,1
96339,030657.jpg,0,0
96340,175671.jpg,0,0
96341,141446.jpg,0,0
96342,066232.jpg,1,0
96343,003346.jpg,0,0
96344,049323.jpg,0,0
96345,020664.jpg,0,0
96346,062575.jpg,1,0
96347,112952.jpg,1,0
96348,194283.jpg,1,1
96349,181760.jpg,0,0
96350,082133.jpg,0,0
96351,114406.jpg,0,0
96352,149069.jpg,0,0
96353,190095.jpg,1,0
96354,022275.jpg,1,0
96355,199420.jpg,0,0
96356,175617.jpg,0,0
96357,077723.jpg,0,0
96358,193141.jpg,0,0
96359,011056.jpg,0,0
96360,009397.jpg,0,0
96361,053543.jpg,1,0
96362,134876.jpg,0,0
96363,064884.jpg,0,0
96364,102366.jpg,0,0
96365,119373.jpg,1,0
96366,130785.jpg,1,0
96367,037183.jpg,0,0
96368,007821.jpg,1,0
96369,086769.jpg,0,0
96370,129824.jpg,1,1
96371,069855.jpg,0,0
96372,162645.jpg,1,0
96373,120441.jpg,0,0
96374,008908.jpg,0,1
96375,137300.jpg,0,0
96376,129926.jpg,0,0
96377,021905.jpg,1,0
96378,096000.jpg,0,0
96379,193073.jpg,0,0
96380,128560.jpg,0,0
96381,159831.jpg,0,0
96382,061850.jpg,0,0
96383,102890.jpg,0,0
96384,199682.jpg,0,0
96385,106921.jpg,0,0
96386,163848.jpg,0,1
96387,104993.jpg,0,0
96388,110590.jpg,0,1
96389,066279.jpg,0,0
96390,078544.jpg,0,0
96391,092074.jpg,0,0
96392,184261.jpg,0,0
96393,091141.jpg,0,1
96394,118119.jpg,0,0
96395,111844.jpg,0,1
96396,035710.jpg,1,0
96397,169171.jpg,0,0
96398,137739.jpg,0,0
96399,180445.jpg,0,0
96400,096613.jpg,0,0
96401,120466.jpg,0,1
96402,182864.jpg,0,0
96403,085558.jpg,1,0
96404,111227.jpg,0,0
96405,201867.jpg,0,0
96406,082795.jpg,0,0
96407,074158.jpg,0,0
96408,080342.jpg,0,1
96409,179905.jpg,0,0
96410,014001.jpg,0,0
96411,016923.jpg,0,0
96412,149782.jpg,0,0
96413,029151.jpg,0,0
96414,142985.jpg,0,0
96415,104034.jpg,0,1
96416,168353.jpg,0,0
96417,014859.jpg,0,0
96418,111437.jpg,1,0
96419,027854.jpg,0,0
96420,153179.jpg,0,0
96421,129776.jpg,0,0
96422,017068.jpg,0,0
96423,133991.jpg,1,0
96424,002877.jpg,0,0
96425,011592.jpg,0,0
96426,193361.jpg,0,0
96427,201790.jpg,1,0
96428,193405.jpg,1,0
96429,018320.jpg,0,1
96430,093578.jpg,0,0
96431,157993.jpg,1,0
96432,124283.jpg,0,0
96433,115265.jpg,0,0
96434,004582.jpg,0,0
96435,132756.jpg,0,1
96436,164258.jpg,0,0
96437,061730.jpg,0,0
96438,196364.jpg,0,0
96439,074461.jpg,0,0
96440,182260.jpg,1,0
96441,050322.jpg,0,0
96442,153462.jpg,0,0
96443,012891.jpg,1,0
96444,001303.jpg,0,0
96445,075018.jpg,0,0
96446,069180.jpg,0,0
96447,072774.jpg,1,0
96448,130543.jpg,0,0
96449,056139.jpg,0,0
96450,134692.jpg,0,0
96451,099157.jpg,1,0
96452,025268.jpg,1,0
96453,076416.jpg,1,0
96454,188913.jpg,0,0
96455,105266.jpg,0,0
96456,114904.jpg,1,1
96457,043757.jpg,0,0
96458,075628.jpg,0,0
96459,071027.jpg,0,0
96460,007116.jpg,0,1
96461,199601.jpg,0,0
96462,103230.jpg,0,0
96463,075626.jpg,0,0
96464,110644.jpg,0,0
96465,102324.jpg,0,1
96466,025440.jpg,0,0
96467,134084.jpg,0,0
96468,166221.jpg,0,0
96469,179065.jpg,0,0
96470,055532.jpg,1,0
96471,106178.jpg,0,0
96472,040189.jpg,0,0
96473,164542.jpg,1,1
96474,095463.jpg,0,1
96475,186085.jpg,1,0
96476,119393.jpg,0,1
96477,200165.jpg,0,0
96478,155549.jpg,0,0
96479,190178.jpg,1,0
96480,022284.jpg,0,0
96481,186243.jpg,0,0
96482,171226.jpg,0,0
96483,153651.jpg,0,0
96484,184740.jpg,0,0
96485,180253.jpg,0,0
96486,114565.jpg,1,0
96487,059470.jpg,1,0
96488,102365.jpg,0,0
96489,038779.jpg,0,0
96490,055203.jpg,0,1
96491,161966.jpg,0,0
96492,075830.jpg,0,0
96493,070953.jpg,1,1
96494,006138.jpg,1,1
96495,150186.jpg,0,0
96496,171182.jpg,0,1
96497,111049.jpg,0,1
96498,142084.jpg,0,0
96499,162572.jpg,0,0
96500,103112.jpg,0,0
96501,109663.jpg,0,0
96502,027647.jpg,0,0
96503,054304.jpg,0,0
96504,200400.jpg,0,1
96505,119081.jpg,0,1
96506,005217.jpg,0,0
96507,193249.jpg,0,0
96508,041510.jpg,0,0
96509,051824.jpg,0,1
96510,186898.jpg,1,1
96511,140808.jpg,0,0
96512,193244.jpg,0,0
96513,030180.jpg,0,0
96514,024423.jpg,0,0
96515,186878.jpg,1,0
96516,173259.jpg,0,0
96517,018338.jpg,0,0
96518,065979.jpg,0,0
96519,077066.jpg,1,0
96520,110356.jpg,1,1
96521,179765.jpg,0,0
96522,116451.jpg,0,0
96523,055287.jpg,1,0
96524,159917.jpg,0,0
96525,020519.jpg,0,1
96526,147615.jpg,0,0
96527,159147.jpg,1,0
96528,129794.jpg,0,0
96529,138470.jpg,0,0
96530,011849.jpg,1,1
96531,200952.jpg,0,0
96532,036971.jpg,0,0
96533,018088.jpg,1,0
96534,023472.jpg,0,0
96535,036171.jpg,0,0
96536,005206.jpg,0,0
96537,106073.jpg,0,0
96538,112818.jpg,0,0
96539,140630.jpg,1,0
96540,077000.jpg,0,0
96541,107224.jpg,1,1
96542,055978.jpg,0,0
96543,197956.jpg,0,0
96544,170587.jpg,0,0
96545,111284.jpg,0,0
96546,078055.jpg,0,1
96547,064590.jpg,0,0
96548,124334.jpg,0,0
96549,027824.jpg,0,0
96550,168575.jpg,0,0
96551,130213.jpg,0,0
96552,029156.jpg,0,0
96553,059985.jpg,1,0
96554,105866.jpg,1,0
96555,093895.jpg,0,0
96556,049370.jpg,1,0
96557,019627.jpg,0,0
96558,014273.jpg,0,0
96559,193391.jpg,0,0
96560,149756.jpg,1,0
96561,015264.jpg,0,0
96562,040326.jpg,0,0
96563,034427.jpg,0,0
96564,169626.jpg,0,0
96565,064918.jpg,0,0
96566,130800.jpg,0,0
96567,122318.jpg,0,0
96568,108737.jpg,0,0
96569,049308.jpg,0,0
96570,192917.jpg,0,0
96571,106264.jpg,0,0
96572,186184.jpg,0,1
96573,031606.jpg,0,0
96574,183784.jpg,0,0
96575,137987.jpg,1,0
96576,010938.jpg,1,1
96577,074410.jpg,0,0
96578,059535.jpg,0,0
96579,194891.jpg,0,0
96580,122803.jpg,0,0
96581,093312.jpg,0,0
96582,009941.jpg,0,0
96583,183171.jpg,1,0
96584,120356.jpg,0,0
96585,092722.jpg,0,0
96586,028815.jpg,0,0
96587,016792.jpg,0,0
96588,023138.jpg,0,0
96589,090588.jpg,0,0
96590,000945.jpg,0,0
96591,159689.jpg,0,0
96592,178955.jpg,0,0
96593,015442.jpg,0,0
96594,062085.jpg,0,0
96595,111863.jpg,1,0
96596,026472.jpg,1,0
96597,086414.jpg,0,0
96598,141741.jpg,0,0
96599,094896.jpg,0,0
96600,054130.jpg,1,0
96601,183507.jpg,0,0
96602,039418.jpg,0,0
96603,079688.jpg,0,0
96604,119329.jpg,0,0
96605,078656.jpg,0,0
96606,197319.jpg,0,0
96607,199618.jpg,0,1
96608,185952.jpg,0,0
96609,121326.jpg,0,0
96610,151937.jpg,0,0
96611,004435.jpg,0,0
96612,003669.jpg,0,0
96613,030262.jpg,0,0
96614,086674.jpg,0,0
96615,132297.jpg,0,0
96616,015808.jpg,0,0
96617,091373.jpg,0,0
96618,058286.jpg,0,0
96619,158221.jpg,1,0
96620,043062.jpg,0,0
96621,022363.jpg,0,0
96622,202395.jpg,0,0
96623,085614.jpg,0,0
96624,073669.jpg,0,0
96625,031172.jpg,0,0
96626,043848.jpg,0,0
96627,012298.jpg,1,0
96628,141748.jpg,0,0
96629,134274.jpg,0,0
96630,086899.jpg,0,0
96631,038233.jpg,0,0
96632,066476.jpg,0,0
96633,156883.jpg,0,0
96634,064408.jpg,0,0
96635,102275.jpg,0,0
96636,129108.jpg,0,0
96637,030629.jpg,0,0
96638,104618.jpg,1,0
96639,027483.jpg,1,0
96640,090351.jpg,1,0
96641,011194.jpg,0,0
96642,163353.jpg,1,1
96643,164269.jpg,0,0
96644,074614.jpg,0,0
96645,121087.jpg,0,0
96646,193040.jpg,0,0
96647,104530.jpg,1,0
96648,145109.jpg,0,1
96649,165326.jpg,0,0
96650,136168.jpg,0,0
96651,005359.jpg,1,0
96652,087719.jpg,0,0
96653,035513.jpg,0,0
96654,134579.jpg,1,0
96655,052176.jpg,0,0
96656,047995.jpg,0,0
96657,029514.jpg,0,0
96658,056754.jpg,1,0
96659,019088.jpg,0,0
96660,068991.jpg,0,0
96661,005989.jpg,0,0
96662,117663.jpg,0,0
96663,019756.jpg,0,0
96664,101851.jpg,0,0
96665,104679.jpg,0,0
96666,164332.jpg,0,0
96667,151897.jpg,0,0
96668,201841.jpg,0,1
96669,021068.jpg,0,0
96670,195228.jpg,0,0
96671,171028.jpg,1,1
96672,076850.jpg,0,0
96673,197849.jpg,0,1
96674,005690.jpg,0,0
96675,049174.jpg,0,0
96676,138102.jpg,0,0
96677,165347.jpg,0,0
96678,061092.jpg,0,0
96679,017933.jpg,1,1
96680,136207.jpg,0,0
96681,108838.jpg,0,0
96682,038959.jpg,0,0
96683,050852.jpg,0,1
96684,104682.jpg,0,0
96685,064436.jpg,0,1
96686,160819.jpg,0,0
96687,122437.jpg,1,0
96688,179156.jpg,0,0
96689,100571.jpg,0,0
96690,190015.jpg,0,0
96691,160035.jpg,1,0
96692,118042.jpg,0,0
96693,045974.jpg,0,0
96694,142657.jpg,0,0
96695,187125.jpg,0,1
96696,124561.jpg,0,0
96697,111944.jpg,0,0
96698,047589.jpg,1,0
96699,154690.jpg,0,0
96700,006372.jpg,0,1
96701,173980.jpg,0,0
96702,056148.jpg,0,0
96703,071019.jpg,0,0
96704,170279.jpg,0,0
96705,113269.jpg,0,0
96706,081215.jpg,0,0
96707,116808.jpg,0,0
96708,126667.jpg,0,0
96709,139590.jpg,0,1
96710,192253.jpg,0,0
96711,077554.jpg,0,0
96712,124540.jpg,0,1
96713,035419.jpg,1,1
96714,129413.jpg,0,0
96715,184133.jpg,0,0
96716,189861.jpg,0,0
96717,018648.jpg,1,0
96718,113121.jpg,1,0
96719,103586.jpg,0,0
96720,030286.jpg,0,0
96721,180152.jpg,0,0
96722,030068.jpg,0,0
96723,196353.jpg,0,1
96724,048439.jpg,0,0
96725,016224.jpg,0,0
96726,079711.jpg,0,0
96727,165127.jpg,0,0
96728,134593.jpg,0,0
96729,099287.jpg,0,0
96730,053440.jpg,1,0
96731,009684.jpg,0,0
96732,177418.jpg,0,1
96733,112264.jpg,0,0
96734,099587.jpg,1,0
96735,114601.jpg,0,0
96736,198487.jpg,0,0
96737,192190.jpg,0,0
96738,114080.jpg,0,0
96739,147659.jpg,0,0
96740,057029.jpg,0,0
96741,107502.jpg,0,0
96742,161698.jpg,0,0
96743,039934.jpg,0,1
96744,088942.jpg,0,0
96745,086600.jpg,0,0
96746,098309.jpg,0,0
96747,160506.jpg,0,1
96748,033619.jpg,0,1
96749,038902.jpg,0,0
96750,017537.jpg,1,0
96751,045879.jpg,0,0
96752,159713.jpg,0,0
96753,067978.jpg,0,1
96754,083745.jpg,0,0
96755,195338.jpg,0,0
96756,110863.jpg,1,1
96757,011313.jpg,0,0
96758,105996.jpg,0,0
96759,027022.jpg,1,0
96760,127389.jpg,1,0
96761,166988.jpg,0,0
96762,078012.jpg,0,0
96763,092018.jpg,0,0
96764,059991.jpg,0,0
96765,076149.jpg,0,1
96766,129294.jpg,1,0
96767,031345.jpg,0,0
96768,089484.jpg,0,0
96769,143792.jpg,1,0
96770,085368.jpg,0,0
96771,078304.jpg,0,0
96772,092342.jpg,0,0
96773,038056.jpg,0,1
96774,097793.jpg,1,0
96775,031872.jpg,1,0
96776,089443.jpg,0,0
96777,019439.jpg,0,0
96778,077122.jpg,0,1
96779,169750.jpg,0,0
96780,125667.jpg,1,1
96781,097516.jpg,1,0
96782,104950.jpg,0,0
96783,102747.jpg,0,0
96784,090279.jpg,1,1
96785,191586.jpg,1,0
96786,032112.jpg,0,0
96787,004916.jpg,0,0
96788,188721.jpg,0,0
96789,035358.jpg,1,0
96790,141287.jpg,1,0
96791,100282.jpg,0,0
96792,104398.jpg,0,0
96793,163347.jpg,0,0
96794,148536.jpg,0,0
96795,141455.jpg,0,0
96796,083500.jpg,0,0
96797,009512.jpg,0,0
96798,131716.jpg,0,1
96799,153098.jpg,0,0
96800,177397.jpg,1,0
96801,136681.jpg,1,0
96802,109341.jpg,0,0
96803,171090.jpg,0,0
96804,189264.jpg,1,1
96805,122044.jpg,0,0
96806,020469.jpg,0,0
96807,106223.jpg,1,0
96808,178170.jpg,0,0
96809,173067.jpg,0,0
96810,110122.jpg,0,0
96811,054513.jpg,0,0
96812,082619.jpg,0,0
96813,137075.jpg,1,1
96814,060694.jpg,0,0
96815,169688.jpg,1,0
96816,057550.jpg,1,1
96817,044363.jpg,0,1
96818,111804.jpg,0,0
96819,029207.jpg,1,0
96820,022621.jpg,0,0
96821,113749.jpg,0,1
96822,065817.jpg,0,0
96823,186415.jpg,0,1
96824,040306.jpg,0,0
96825,019260.jpg,0,0
96826,097234.jpg,1,0
96827,139629.jpg,0,0
96828,141024.jpg,0,0
96829,041822.jpg,0,0
96830,086392.jpg,1,0
96831,122560.jpg,0,0
96832,079215.jpg,0,0
96833,126766.jpg,0,0
96834,169348.jpg,1,0
96835,193685.jpg,0,0
96836,029584.jpg,0,0
96837,143216.jpg,0,1
96838,061505.jpg,0,0
96839,037130.jpg,0,0
96840,035964.jpg,0,0
96841,151205.jpg,0,0
96842,032915.jpg,0,0
96843,084333.jpg,0,1
96844,048325.jpg,0,0
96845,127284.jpg,1,1
96846,181158.jpg,0,0
96847,130203.jpg,0,1
96848,007752.jpg,0,0
96849,015441.jpg,1,0
96850,097739.jpg,0,0
96851,161439.jpg,0,0
96852,111046.jpg,1,0
96853,118942.jpg,1,0
96854,075971.jpg,0,0
96855,071143.jpg,0,0
96856,112443.jpg,0,0
96857,004453.jpg,0,0
96858,056865.jpg,0,0
96859,138692.jpg,0,1
96860,197689.jpg,0,0
96861,125456.jpg,1,1
96862,068660.jpg,0,0
96863,073366.jpg,0,0
96864,143534.jpg,1,1
96865,113544.jpg,0,1
96866,090796.jpg,1,1
96867,175543.jpg,0,0
96868,141391.jpg,1,0
96869,079310.jpg,0,0
96870,083536.jpg,1,0
96871,181200.jpg,1,0
96872,170826.jpg,0,0
96873,033226.jpg,1,0
96874,042123.jpg,0,0
96875,039596.jpg,1,0
96876,099681.jpg,0,0
96877,080842.jpg,1,0
96878,096622.jpg,0,0
96879,091449.jpg,0,0
96880,052101.jpg,0,0
96881,070840.jpg,1,0
96882,039511.jpg,0,0
96883,108929.jpg,0,0
96884,119069.jpg,1,0
96885,072062.jpg,0,0
96886,053338.jpg,0,0
96887,098406.jpg,0,0
96888,119614.jpg,0,0
96889,186079.jpg,0,0
96890,124336.jpg,0,0
96891,183361.jpg,1,1
96892,107724.jpg,1,0
96893,111121.jpg,0,0
96894,191672.jpg,0,1
96895,057694.jpg,1,0
96896,037065.jpg,1,1
96897,127830.jpg,1,1
96898,045486.jpg,1,0
96899,179989.jpg,0,0
96900,172232.jpg,0,0
96901,119252.jpg,0,0
96902,179532.jpg,0,1
96903,152391.jpg,0,0
96904,061129.jpg,0,0
96905,018310.jpg,0,0
96906,091694.jpg,1,1
96907,128450.jpg,1,0
96908,008072.jpg,0,0
96909,180488.jpg,0,0
96910,031609.jpg,1,1
96911,133066.jpg,1,0
96912,123627.jpg,0,0
96913,059385.jpg,1,0
96914,055753.jpg,0,1
96915,123909.jpg,0,0
96916,099051.jpg,0,0
96917,124353.jpg,0,0
96918,191164.jpg,1,0
96919,169973.jpg,1,0
96920,064545.jpg,0,0
96921,065206.jpg,1,0
96922,103738.jpg,1,0
96923,047921.jpg,0,0
96924,094309.jpg,0,0
96925,151043.jpg,0,0
96926,075932.jpg,1,0
96927,004393.jpg,0,0
96928,010904.jpg,0,1
96929,105508.jpg,0,0
96930,192003.jpg,1,0
96931,107481.jpg,0,0
96932,102573.jpg,0,0
96933,180982.jpg,1,1
96934,158509.jpg,1,1
96935,179790.jpg,0,0
96936,115579.jpg,0,1
96937,008959.jpg,0,0
96938,019689.jpg,1,0
96939,074408.jpg,0,1
96940,111191.jpg,0,0
96941,103362.jpg,0,0
96942,009307.jpg,0,0
96943,010414.jpg,0,1
96944,045701.jpg,0,0
96945,116760.jpg,1,0
96946,034405.jpg,0,0
96947,131385.jpg,0,0
96948,024743.jpg,0,0
96949,184307.jpg,0,0
96950,187109.jpg,0,0
96951,114776.jpg,0,0
96952,017035.jpg,1,0
96953,135583.jpg,0,0
96954,142534.jpg,0,0
96955,030137.jpg,1,1
96956,179745.jpg,0,0
96957,065488.jpg,0,0
96958,086801.jpg,0,1
96959,000567.jpg,0,0
96960,101465.jpg,1,0
96961,198770.jpg,0,0
96962,054946.jpg,0,0
96963,176859.jpg,0,0
96964,128485.jpg,0,0
96965,013642.jpg,0,0
96966,124180.jpg,0,0
96967,103549.jpg,0,1
96968,160656.jpg,0,0
96969,043529.jpg,0,0
96970,029449.jpg,1,0
96971,043373.jpg,0,0
96972,174105.jpg,0,1
96973,108292.jpg,0,0
96974,199236.jpg,0,0
96975,087708.jpg,0,1
96976,079149.jpg,0,0
96977,145240.jpg,0,0
96978,034673.jpg,0,0
96979,004727.jpg,0,0
96980,023163.jpg,0,1
96981,045378.jpg,0,0
96982,065480.jpg,0,0
96983,126494.jpg,0,0
96984,079844.jpg,0,0
96985,003404.jpg,0,0
96986,145210.jpg,0,0
96987,192767.jpg,0,0
96988,006187.jpg,0,0
96989,156249.jpg,0,0
96990,160426.jpg,0,0
96991,073848.jpg,0,0
96992,067596.jpg,0,0
96993,040162.jpg,1,1
96994,068419.jpg,0,0
96995,195279.jpg,0,1
96996,027811.jpg,0,1
96997,123471.jpg,0,0
96998,033331.jpg,0,0
96999,004544.jpg,1,0
97000,073691.jpg,0,0
97001,174499.jpg,0,0
97002,163735.jpg,0,0
97003,193629.jpg,0,0
97004,075813.jpg,0,0
97005,092886.jpg,0,0
97006,151329.jpg,0,0
97007,073437.jpg,0,0
97008,177445.jpg,0,0
97009,142134.jpg,0,0
97010,093733.jpg,0,0
97011,173559.jpg,1,1
97012,051131.jpg,0,0
97013,125096.jpg,0,0
97014,191986.jpg,0,1
97015,141724.jpg,0,0
97016,003159.jpg,1,0
97017,050511.jpg,0,0
97018,190418.jpg,0,0
97019,086931.jpg,0,0
97020,167753.jpg,0,0
97021,007351.jpg,0,1
97022,038313.jpg,0,0
97023,149901.jpg,0,0
97024,003823.jpg,1,0
97025,004307.jpg,0,0
97026,088589.jpg,0,0
97027,085591.jpg,0,0
97028,008686.jpg,0,1
97029,053805.jpg,0,0
97030,131442.jpg,0,1
97031,092469.jpg,0,1
97032,035980.jpg,0,0
97033,001425.jpg,0,0
97034,021582.jpg,1,0
97035,160397.jpg,1,0
97036,008161.jpg,0,0
97037,177596.jpg,0,0
97038,029279.jpg,0,0
97039,042959.jpg,0,0
97040,031184.jpg,1,1
97041,054957.jpg,0,0
97042,182999.jpg,0,0
97043,141201.jpg,0,0
97044,055586.jpg,0,0
97045,194196.jpg,0,0
97046,170763.jpg,0,0
97047,036272.jpg,0,1
97048,101300.jpg,0,0
97049,072036.jpg,0,0
97050,160529.jpg,0,0
97051,131410.jpg,0,0
97052,151239.jpg,0,0
97053,135168.jpg,0,0
97054,126344.jpg,0,0
97055,075530.jpg,0,1
97056,009229.jpg,0,0
97057,151403.jpg,1,1
97058,078839.jpg,0,1
97059,192781.jpg,1,0
97060,153925.jpg,0,0
97061,153012.jpg,0,0
97062,058328.jpg,1,1
97063,058815.jpg,1,0
97064,136176.jpg,0,0
97065,093939.jpg,0,0
97066,015947.jpg,0,0
97067,022357.jpg,0,0
97068,119775.jpg,0,1
97069,035164.jpg,0,0
97070,200071.jpg,0,0
97071,009745.jpg,0,0
97072,131093.jpg,0,1
97073,135572.jpg,0,0
97074,183102.jpg,0,0
97075,054158.jpg,0,0
97076,062763.jpg,0,0
97077,068364.jpg,0,0
97078,075005.jpg,0,0
97079,185264.jpg,0,1
97080,106616.jpg,1,0
97081,148746.jpg,0,1
97082,046612.jpg,0,0
97083,057076.jpg,0,0
97084,036788.jpg,0,0
97085,030509.jpg,0,0
97086,081654.jpg,1,0
97087,132328.jpg,1,0
97088,110471.jpg,0,0
97089,147290.jpg,0,1
97090,008426.jpg,1,0
97091,013223.jpg,0,0
97092,121543.jpg,1,0
97093,121237.jpg,0,0
97094,157190.jpg,0,0
97095,018259.jpg,1,1
97096,102301.jpg,0,1
97097,036111.jpg,0,0
97098,127639.jpg,0,0
97099,060349.jpg,0,0
97100,158125.jpg,0,1
97101,001567.jpg,0,0
97102,095944.jpg,0,0
97103,029758.jpg,0,0
97104,177286.jpg,1,1
97105,150055.jpg,0,0
97106,022121.jpg,0,0
97107,173447.jpg,1,0
97108,043662.jpg,0,0
97109,152694.jpg,0,0
97110,116258.jpg,0,0
97111,097472.jpg,0,0
97112,133376.jpg,0,0
97113,004390.jpg,0,0
97114,143689.jpg,0,1
97115,129553.jpg,0,0
97116,198105.jpg,0,1
97117,041978.jpg,0,1
97118,087318.jpg,0,0
97119,154751.jpg,0,0
97120,051216.jpg,0,0
97121,023617.jpg,1,0
97122,067311.jpg,1,0
97123,076348.jpg,0,0
97124,046035.jpg,0,0
97125,104936.jpg,0,0
97126,082090.jpg,0,0
97127,078121.jpg,0,0
97128,093518.jpg,0,0
97129,000232.jpg,0,0
97130,022668.jpg,1,0
97131,105165.jpg,0,0
97132,007930.jpg,0,1
97133,046398.jpg,1,1
97134,095260.jpg,0,0
97135,115886.jpg,0,0
97136,045932.jpg,1,0
97137,186211.jpg,0,0
97138,055798.jpg,0,0
97139,075191.jpg,0,1
97140,084745.jpg,0,0
97141,121509.jpg,0,1
97142,079958.jpg,1,1
97143,135561.jpg,0,0
97144,049087.jpg,1,0
97145,075632.jpg,1,0
97146,017631.jpg,0,0
97147,109725.jpg,0,0
97148,097272.jpg,0,0
97149,000809.jpg,0,0
97150,011017.jpg,1,1
97151,151050.jpg,0,0
97152,105688.jpg,0,0
97153,009830.jpg,0,1
97154,100630.jpg,1,0
97155,122281.jpg,0,0
97156,184043.jpg,0,1
97157,117356.jpg,0,0
97158,043996.jpg,0,0
97159,119309.jpg,0,1
97160,013085.jpg,0,0
97161,114155.jpg,0,0
97162,021004.jpg,1,1
97163,177990.jpg,0,0
97164,182020.jpg,0,0
97165,147196.jpg,0,0
97166,147250.jpg,1,1
97167,182850.jpg,0,0
97168,095937.jpg,0,0
97169,063264.jpg,0,0
97170,052426.jpg,0,0
97171,043697.jpg,0,0
97172,110266.jpg,0,0
97173,119555.jpg,0,1
97174,042362.jpg,0,0
97175,105747.jpg,1,0
97176,187405.jpg,0,0
97177,077598.jpg,0,0
97178,078043.jpg,0,1
97179,069501.jpg,0,0
97180,049352.jpg,0,0
97181,043720.jpg,0,0
97182,052162.jpg,0,0
97183,060563.jpg,0,0
97184,199266.jpg,0,0
97185,170809.jpg,0,0
97186,134436.jpg,0,1
97187,185999.jpg,0,0
97188,137954.jpg,0,1
97189,151761.jpg,1,1
97190,052223.jpg,0,0
97191,066939.jpg,0,0
97192,019910.jpg,0,0
97193,126874.jpg,0,0
97194,005876.jpg,0,0
97195,008081.jpg,0,1
97196,195866.jpg,0,0
97197,190773.jpg,0,1
97198,068644.jpg,0,1
97199,033820.jpg,0,0
97200,193980.jpg,0,0
97201,047969.jpg,0,1
97202,060234.jpg,1,1
97203,055718.jpg,0,1
97204,095416.jpg,0,0
97205,046971.jpg,0,0
97206,069297.jpg,0,1
97207,062625.jpg,0,0
97208,164836.jpg,0,0
97209,076483.jpg,0,0
97210,198607.jpg,0,0
97211,152410.jpg,0,1
97212,041105.jpg,0,0
97213,128766.jpg,0,0
97214,155744.jpg,0,0
97215,069171.jpg,0,0
97216,120743.jpg,0,0
97217,172677.jpg,0,0
97218,051454.jpg,0,0
97219,030607.jpg,1,0
97220,143924.jpg,0,0
97221,056588.jpg,0,0
97222,143027.jpg,0,0
97223,149633.jpg,0,0
97224,061076.jpg,0,0
97225,124719.jpg,1,0
97226,066408.jpg,0,0
97227,133961.jpg,0,0
97228,189639.jpg,0,0
97229,161064.jpg,0,0
97230,002784.jpg,0,0
97231,111557.jpg,0,0
97232,083574.jpg,0,0
97233,036261.jpg,0,0
97234,183133.jpg,0,0
97235,181758.jpg,0,0
97236,186915.jpg,0,0
97237,070925.jpg,0,1
97238,134700.jpg,0,0
97239,014202.jpg,0,0
97240,141663.jpg,1,0
97241,107252.jpg,0,0
97242,037881.jpg,0,0
97243,137210.jpg,0,0
97244,145670.jpg,0,0
97245,113659.jpg,0,0
97246,115112.jpg,0,0
97247,029301.jpg,0,0
97248,110213.jpg,1,0
97249,116797.jpg,0,0
97250,042755.jpg,0,1
97251,071929.jpg,1,0
97252,111372.jpg,0,1
97253,080110.jpg,0,0
97254,000246.jpg,0,1
97255,172800.jpg,0,0
97256,021101.jpg,0,0
97257,088034.jpg,1,0
97258,148143.jpg,1,0
97259,152470.jpg,0,0
